strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,hour_ct,note
g_inside_bar_breakout,SHORT,2025-09-10 17:50:00+00:00,23904.25,23905.75,23901.25,2025-09-10 17:51:00+00:00,23905.75,stop,-3.0,-6,1.0,2025,12,"IB_break SHORT ib=[23893.25,23905.50]"
e_multi_day_breakout,LONG,2025-09-11 14:37:00+00:00,24002.25,23995.75,24015.25,2025-09-11 14:40:00+00:00,24015.25,target,26.0,52,3.0,2025,9,3d_break LONG 3dH=24000.75 3dL=23726.50
g_inside_bar_breakout,LONG,2025-09-11 18:35:00+00:00,24019.25,24017.0,24023.75,2025-09-11 18:36:00+00:00,24017.0,stop,-4.5,-9,1.0,2025,13,"IB_break LONG ib=[24017.25,24025.50]"
a_asian_continuation,SHORT,2025-09-12 08:10:00+00:00,24003.0,24006.5,23996.0,2025-09-12 08:13:00+00:00,23996.0,target,14.0,28,3.0,2025,3,"ON_break SHORT close5=23984.75 on=[23992.00,24039.50]"
e_multi_day_breakout,LONG,2025-09-12 14:05:00+00:00,24052.25,24045.75,24065.25,2025-09-12 14:12:00+00:00,24045.75,stop,-13.0,-26,7.0,2025,9,3d_break LONG 3dH=24048.75 3dL=23726.50
g_inside_bar_breakout,LONG,2025-09-12 16:30:00+00:00,24104.0,24100.75,24110.5,2025-09-12 16:33:00+00:00,24110.5,target,13.0,26,3.0,2025,11,"IB_break LONG ib=[24101.00,24106.50]"
g_inside_bar_breakout,LONG,2025-09-12 18:10:00+00:00,24119.75,24112.75,24133.75,2025-09-12 18:33:00+00:00,24133.75,target,28.0,56,23.0,2025,13,"IB_break LONG ib=[24113.00,24121.25]"
a_asian_continuation,LONG,2025-09-15 12:20:00+00:00,24397.75,24394.25,24404.75,2025-09-15 12:23:00+00:00,24404.75,target,14.0,28,3.0,2025,7,"ON_break LONG close5=24411.75 on=[24091.50,24404.00]"
e_multi_day_breakout,LONG,2025-09-15 13:55:00+00:00,24482.0,24480.5,24485.0,2025-09-15 13:56:00+00:00,24485.0,target,6.0,12,1.0,2025,8,3d_break LONG 3dH=24159.00 3dL=23785.00
g_inside_bar_breakout,LONG,2025-09-15 15:35:00+00:00,24493.5,24491.25,24498.0,2025-09-15 15:36:00+00:00,24498.0,target,9.0,18,1.0,2025,10,"IB_break LONG ib=[24491.50,24499.00]"
a_asian_continuation,LONG,2025-09-16 08:00:00+00:00,24610.5,24607.0,24617.5,2025-09-16 08:02:00+00:00,24617.5,target,14.0,28,2.0,2025,3,"ON_break LONG close5=24622.75 on=[24525.00,24617.75]"
e_multi_day_breakout,LONG,2025-09-16 13:47:00+00:00,24551.25,24544.0,24565.75,2025-09-16 13:50:00+00:00,24544.0,stop,-14.5,-29,3.0,2025,8,3d_break LONG 3dH=24557.50 3dL=23909.75
g_inside_bar_breakout,SHORT,2025-09-16 14:35:00+00:00,24547.5,24549.25,24544.0,2025-09-16 14:36:00+00:00,24549.25,stop,-3.5,-7,1.0,2025,9,"IB_break SHORT ib=[24535.00,24549.00]"
g_inside_bar_breakout,LONG,2025-09-16 17:45:00+00:00,24529.0,24527.0,24533.0,2025-09-16 17:46:00+00:00,24533.0,target,8.0,16,1.0,2025,12,"IB_break LONG ib=[24527.25,24532.75]"
a_asian_continuation,LONG,2025-09-18 08:00:00+00:00,24663.75,24660.25,24670.75,2025-09-18 08:01:00+00:00,24660.25,stop,-7.0,-14,1.0,2025,3,"ON_break LONG close5=24678.50 on=[24492.50,24671.75]"
e_multi_day_breakout,LONG,2025-09-18 14:00:00+00:00,24700.25,24693.5,24713.75,2025-09-18 14:02:00+00:00,24713.75,target,27.0,54,2.0,2025,9,3d_break LONG 3dH=24600.25 3dL=24241.75
g_inside_bar_breakout,LONG,2025-09-18 16:45:00+00:00,24786.75,24779.5,24801.25,2025-09-18 17:19:00+00:00,24779.5,stop,-14.5,-29,34.0,2025,11,"IB_break LONG ib=[24779.75,24787.00]"
e_multi_day_breakout,LONG,2025-09-19 16:25:00+00:00,24811.25,24808.0,24817.75,2025-09-19 16:27:00+00:00,24817.75,target,13.0,26,2.0,2025,11,3d_break LONG 3dH=24815.75 3dL=24241.75
b_rth_open_drive_scalp,LONG,2025-09-22 13:35:00+00:00,24838.75,24835.125,24846.0,2025-09-22 13:36:00+00:00,24835.125,stop,-7.0,-14,1.0,2025,8,OR_drive LONG progress=+82%
e_multi_day_breakout,LONG,2025-09-22 14:25:00+00:00,24886.25,24883.75,24891.25,2025-09-22 14:27:00+00:00,24891.25,target,10.0,20,2.0,2025,9,3d_break LONG 3dH=24888.00 3dL=24241.75
g_inside_bar_breakout,SHORT,2025-09-22 17:10:00+00:00,24987.5,24992.75,24977.0,2025-09-22 17:12:00+00:00,24992.75,stop,-10.5,-21,2.0,2025,12,"IB_break SHORT ib=[24983.75,24992.50]"
g_inside_bar_breakout,SHORT,2025-09-22 17:55:00+00:00,24992.0,24999.5,24977.0,2025-09-22 18:11:00+00:00,24999.5,stop,-15.0,-30,16.0,2025,12,"IB_break SHORT ib=[24991.00,24999.25]"
g_inside_bar_breakout,SHORT,2025-09-23 17:10:00+00:00,24921.75,24927.0,24911.25,2025-09-23 17:12:00+00:00,24911.25,target,21.0,42,2.0,2025,12,"IB_break SHORT ib=[24914.25,24926.75]"
e_multi_day_breakout,SHORT,2025-09-24 16:14:00+00:00,24651.0,24655.75,24641.5,2025-09-24 16:15:00+00:00,24641.5,target,19.0,38,1.0,2025,11,3d_break SHORT 3dH=25027.25 3dL=24708.00
a_asian_continuation,SHORT,2025-09-25 11:10:00+00:00,24654.5,24658.0,24647.5,2025-09-25 11:11:00+00:00,24647.5,target,14.0,28,1.0,2025,6,"ON_break SHORT close5=24642.75 on=[24654.00,24792.50]"
e_multi_day_breakout,SHORT,2025-09-25 14:04:00+00:00,24518.0,24522.0,24510.0,2025-09-25 14:05:00+00:00,24522.0,stop,-8.0,-16,1.0,2025,9,3d_break SHORT 3dH=25027.25 3dL=24628.00
g_inside_bar_breakout,SHORT,2025-09-25 17:00:00+00:00,24628.75,24634.75,24616.75,2025-09-25 17:01:00+00:00,24616.75,target,24.0,48,1.0,2025,12,"IB_break SHORT ib=[24620.75,24634.50]"
a_asian_continuation,LONG,2025-09-26 12:30:00+00:00,24679.25,24675.75,24686.25,2025-09-26 12:31:00+00:00,24686.25,target,14.0,28,1.0,2025,7,"ON_break LONG close5=24705.50 on=[24568.25,24680.25]"
g_inside_bar_breakout,LONG,2025-09-26 17:05:00+00:00,24689.5,24683.5,24701.5,2025-09-26 17:10:00+00:00,24701.5,target,24.0,48,5.0,2025,12,"IB_break LONG ib=[24683.75,24696.25]"
g_inside_bar_breakout,LONG,2025-09-26 18:55:00+00:00,24717.25,24709.75,24732.25,2025-09-26 19:10:00+00:00,24709.75,stop,-15.0,-30,15.0,2025,13,"IB_break LONG ib=[24710.00,24721.75]"
a_asian_continuation,LONG,2025-09-29 08:45:00+00:00,24884.25,24880.75,24891.25,2025-09-29 08:48:00+00:00,24891.25,target,14.0,28,3.0,2025,3,"ON_break LONG close5=24889.75 on=[24723.75,24884.50]"
e_multi_day_breakout,LONG,2025-09-29 13:55:00+00:00,24936.0,24929.5,24949.0,2025-09-29 14:00:00+00:00,24949.0,target,26.0,52,5.0,2025,8,3d_break LONG 3dH=24899.25 3dL=24422.00
e_multi_day_breakout,LONG,2025-10-01 17:20:00+00:00,24973.75,24970.5,24980.25,2025-10-01 17:25:00+00:00,24980.25,target,13.0,26,5.0,2025,12,3d_break LONG 3dH=24975.00 3dL=24520.00
g_inside_bar_breakout,SHORT,2025-10-01 17:40:00+00:00,24978.25,24984.75,24965.25,2025-10-01 17:42:00+00:00,24965.25,target,26.0,52,2.0,2025,12,"IB_break SHORT ib=[24974.50,24984.50]"
a_asian_continuation,LONG,2025-10-02 08:00:00+00:00,25078.75,25075.25,25085.75,2025-10-02 08:01:00+00:00,25085.75,target,14.0,28,1.0,2025,3,"ON_break LONG close5=25097.00 on=[25001.00,25087.75]"
e_multi_day_breakout,LONG,2025-10-02 14:06:00+00:00,25057.25,25053.75,25064.25,2025-10-02 14:07:00+00:00,25064.25,target,14.0,28,1.0,2025,9,3d_break LONG 3dH=25037.00 3dL=24722.50
g_inside_bar_breakout,LONG,2025-10-02 15:20:00+00:00,25029.0,25022.75,25041.5,2025-10-02 15:22:00+00:00,25041.5,target,25.0,50,2.0,2025,10,"IB_break LONG ib=[25023.00,25036.25]"
g_inside_bar_breakout,SHORT,2025-10-02 17:55:00+00:00,25087.25,25094.75,25072.25,2025-10-02 18:07:00+00:00,25094.75,stop,-15.0,-30,12.0,2025,12,"IB_break SHORT ib=[25087.50,25094.50]"
g_inside_bar_breakout,LONG,2025-10-02 18:20:00+00:00,25105.25,25097.75,25120.25,2025-10-02 18:51:00+00:00,25097.75,stop,-15.0,-30,31.0,2025,13,"IB_break LONG ib=[25098.00,25107.00]"
g_inside_bar_breakout,SHORT,2025-10-03 15:35:00+00:00,25136.75,25139.5,25131.25,2025-10-03 15:36:00+00:00,25131.25,target,11.0,22,1.0,2025,10,"IB_break SHORT ib=[25123.75,25139.25]"
g_inside_bar_breakout,SHORT,2025-10-03 16:35:00+00:00,25138.0,25145.0,25124.0,2025-10-03 16:40:00+00:00,25124.0,target,28.0,56,5.0,2025,11,"IB_break SHORT ib=[25138.25,25144.75]"
a_asian_continuation,LONG,2025-10-06 09:20:00+00:00,25114.5,25111.0,25121.5,2025-10-06 09:21:00+00:00,25121.5,target,14.0,28,1.0,2025,4,"ON_break LONG close5=25122.75 on=[24994.00,25116.50]"
e_multi_day_breakout,LONG,2025-10-06 14:01:00+00:00,25142.0,25140.25,25145.5,2025-10-06 14:02:00+00:00,25145.5,target,7.0,14,1.0,2025,9,3d_break LONG 3dH=25171.00 3dL=24726.00
a_asian_continuation,LONG,2025-10-07 11:55:00+00:00,25200.25,25196.75,25207.25,2025-10-07 11:57:00+00:00,25207.25,target,14.0,28,2.0,2025,6,"ON_break LONG close5=25211.25 on=[25122.75,25202.75]"
e_multi_day_breakout,LONG,2025-10-08 16:16:00+00:00,25265.5,25261.75,25273.0,2025-10-08 16:19:00+00:00,25273.0,target,15.0,30,3.0,2025,11,3d_break LONG 3dH=25265.50 3dL=24923.00
b_rth_open_drive_scalp,SHORT,2025-10-09 13:36:00+00:00,25311.25,25316.0,25301.75,2025-10-09 13:37:00+00:00,25301.75,target,19.0,38,1.0,2025,8,OR_drive SHORT progress=-57%
a_asian_continuation,SHORT,2025-10-10 09:45:00+00:00,25294.0,25297.5,25287.0,2025-10-10 09:47:00+00:00,25287.0,target,14.0,28,2.0,2025,4,"ON_break SHORT close5=25270.50 on=[25284.00,25356.25]"
e_multi_day_breakout,LONG,2025-10-10 14:05:00+00:00,25332.25,25325.75,25345.25,2025-10-10 14:07:00+00:00,25345.25,target,26.0,52,2.0,2025,9,3d_break LONG 3dH=25343.75 3dL=24985.25
g_inside_bar_breakout,LONG,2025-10-13 17:50:00+00:00,24891.75,24890.25,24894.75,2025-10-13 17:51:00+00:00,24890.25,stop,-3.0,-6,1.0,2025,12,"IB_break LONG ib=[24890.50,24906.25]"
g_inside_bar_breakout,SHORT,2025-10-14 14:45:00+00:00,24733.75,24736.5,24728.25,2025-10-14 14:46:00+00:00,24736.5,stop,-5.5,-11,1.0,2025,9,"IB_break SHORT ib=[24718.75,24736.25]"
a_asian_continuation,LONG,2025-10-15 09:00:00+00:00,24928.25,24924.75,24935.25,2025-10-15 09:02:00+00:00,24935.25,target,14.0,28,2.0,2025,4,"ON_break LONG close5=24966.25 on=[24740.50,24934.75]"
b_rth_open_drive_scalp,SHORT,2025-10-15 13:35:00+00:00,24973.0,24975.25,24968.5,2025-10-15 13:36:00+00:00,24975.25,stop,-4.5,-9,1.0,2025,8,OR_drive SHORT progress=-71%
b_rth_open_drive_scalp,LONG,2025-10-16 13:35:00+00:00,25076.25,25073.25,25082.25,2025-10-16 13:36:00+00:00,25073.25,stop,-6.0,-12,1.0,2025,8,OR_drive LONG progress=+68%
g_inside_bar_breakout,LONG,2025-10-17 17:30:00+00:00,24857.25,24853.75,24864.25,2025-10-17 17:31:00+00:00,24853.75,stop,-7.0,-14,1.0,2025,12,"IB_break LONG ib=[24854.00,24877.50]"
e_multi_day_breakout,LONG,2025-10-20 13:57:00+00:00,25208.5,25201.5,25222.5,2025-10-20 13:58:00+00:00,25222.5,target,28.0,56,1.0,2025,8,3d_break LONG 3dH=25179.75 3dL=24643.25
g_inside_bar_breakout,LONG,2025-10-20 17:15:00+00:00,25332.25,25327.5,25341.75,2025-10-20 17:18:00+00:00,25341.75,target,19.0,38,3.0,2025,12,"IB_break LONG ib=[25327.75,25337.25]"
g_inside_bar_breakout,SHORT,2025-10-20 17:25:00+00:00,25339.5,25346.5,25325.5,2025-10-20 17:41:00+00:00,25346.5,stop,-14.0,-28,16.0,2025,12,"IB_break SHORT ib=[25336.75,25346.25]"
g_inside_bar_breakout,SHORT,2025-10-20 17:50:00+00:00,25348.25,25353.5,25337.75,2025-10-20 17:54:00+00:00,25337.75,target,21.0,42,4.0,2025,12,"IB_break SHORT ib=[25343.25,25353.25]"
g_inside_bar_breakout,LONG,2025-10-21 15:25:00+00:00,25263.5,25256.75,25277.0,2025-10-21 15:28:00+00:00,25277.0,target,27.0,54,3.0,2025,10,"IB_break LONG ib=[25257.00,25275.00]"
a_asian_continuation,LONG,2025-10-24 09:35:00+00:00,25385.5,25382.0,25392.5,2025-10-24 09:37:00+00:00,25382.0,stop,-7.0,-14,2.0,2025,4,"ON_break LONG close5=25391.75 on=[25275.50,25385.50]"
e_multi_day_breakout,LONG,2025-10-24 13:50:00+00:00,25471.0,25463.5,25486.0,2025-10-24 13:51:00+00:00,25486.0,target,30.0,60,1.0,2025,8,3d_break LONG 3dH=25347.50 3dL=24805.25
g_inside_bar_breakout,LONG,2025-10-24 17:45:00+00:00,25556.5,25552.25,25565.0,2025-10-24 17:47:00+00:00,25565.0,target,17.0,34,2.0,2025,12,"IB_break LONG ib=[25552.50,25559.75]"
a_asian_continuation,LONG,2025-10-27 09:45:00+00:00,25827.0,25823.5,25834.0,2025-10-27 09:48:00+00:00,25834.0,target,14.0,28,3.0,2025,4,"ON_break LONG close5=25835.00 on=[25698.50,25827.75]"
e_multi_day_breakout,LONG,2025-10-27 14:00:00+00:00,25844.25,25842.0,25848.75,2025-10-27 14:01:00+00:00,25848.75,target,9.0,18,1.0,2025,9,3d_break LONG 3dH=25569.00 3dL=24805.25
g_inside_bar_breakout,SHORT,2025-10-27 16:15:00+00:00,25905.5,25910.25,25896.0,2025-10-27 16:36:00+00:00,25910.25,stop,-9.5,-19,21.0,2025,11,"IB_break SHORT ib=[25903.25,25910.00]"
e_multi_day_breakout,LONG,2025-10-28 13:48:00+00:00,26040.75,26036.5,26049.25,2025-10-28 13:49:00+00:00,26049.25,target,17.0,34,1.0,2025,8,3d_break LONG 3dH=25981.50 3dL=24998.75
g_inside_bar_breakout,LONG,2025-10-28 16:40:00+00:00,26098.0,26090.5,26113.0,2025-10-28 16:43:00+00:00,26113.0,target,30.0,60,3.0,2025,11,"IB_break LONG ib=[26090.75,26113.00]"
g_inside_bar_breakout,LONG,2025-10-28 17:10:00+00:00,26117.0,26110.5,26130.0,2025-10-28 17:12:00+00:00,26130.0,target,26.0,52,2.0,2025,12,"IB_break LONG ib=[26110.75,26123.75]"
a_asian_continuation,LONG,2025-10-29 08:00:00+00:00,26290.75,26287.25,26297.75,2025-10-29 08:01:00+00:00,26287.25,stop,-7.0,-14,1.0,2025,3,"ON_break LONG close5=26305.50 on=[26164.75,26299.75]"
e_multi_day_breakout,LONG,2025-10-29 13:45:00+00:00,26269.75,26265.5,26278.25,2025-10-29 13:46:00+00:00,26278.25,target,17.0,34,1.0,2025,8,3d_break LONG 3dH=26232.00 3dL=25430.00
a_asian_continuation,SHORT,2025-10-30 12:40:00+00:00,26135.75,26139.25,26128.75,2025-10-30 12:41:00+00:00,26139.25,stop,-7.0,-14,1.0,2025,7,"ON_break SHORT close5=26118.25 on=[26133.00,26399.50]"
g_inside_bar_breakout,SHORT,2025-10-30 18:55:00+00:00,26006.75,26011.75,25996.75,2025-10-30 18:56:00+00:00,26011.75,stop,-10.0,-20,1.0,2025,13,"IB_break SHORT ib=[25992.25,26011.50]"
a_asian_continuation,LONG,2025-10-31 12:15:00+00:00,26248.25,26244.75,26255.25,2025-10-31 12:16:00+00:00,26255.25,target,14.0,28,1.0,2025,7,"ON_break LONG close5=26261.25 on=[26127.25,26249.50]"
a_asian_continuation,SHORT,2025-11-04 09:50:00+00:00,25726.25,25729.75,25719.25,2025-11-04 09:51:00+00:00,25719.25,target,14.0,28,1.0,2025,3,"ON_break SHORT close5=25694.00 on=[25711.25,26105.50]"
e_multi_day_breakout,SHORT,2025-11-04 14:54:00+00:00,25852.25,25856.25,25844.25,2025-11-04 14:55:00+00:00,25856.25,stop,-8.0,-16,1.0,2025,8,3d_break SHORT 3dH=26265.75 3dL=25868.25
e_multi_day_breakout,SHORT,2025-11-06 15:06:00+00:00,25472.25,25474.5,25467.75,2025-11-06 15:07:00+00:00,25467.75,target,9.0,18,1.0,2025,9,3d_break SHORT 3dH=26265.75 3dL=25487.75
a_asian_continuation,SHORT,2025-11-07 11:10:00+00:00,25188.0,25191.5,25181.0,2025-11-07 11:11:00+00:00,25191.5,stop,-7.0,-14,1.0,2025,5,"ON_break SHORT close5=25124.50 on=[25162.00,25354.75]"
e_multi_day_breakout,SHORT,2025-11-07 15:09:00+00:00,24970.25,24976.25,24958.25,2025-11-07 15:10:00+00:00,24976.25,stop,-12.0,-24,1.0,2025,9,3d_break SHORT 3dH=25893.75 3dL=25197.25
a_asian_continuation,LONG,2025-11-10 09:15:00+00:00,25549.25,25545.75,25556.25,2025-11-10 09:16:00+00:00,25556.25,target,14.0,28,1.0,2025,3,"ON_break LONG close5=25561.00 on=[25268.75,25551.00]"
g_inside_bar_breakout,LONG,2025-11-10 19:35:00+00:00,25682.25,25678.5,25689.75,2025-11-10 19:36:00+00:00,25678.5,stop,-7.5,-15,1.0,2025,13,"IB_break LONG ib=[25678.75,25691.75]"
a_asian_continuation,SHORT,2025-11-11 12:35:00+00:00,25614.25,25617.75,25607.25,2025-11-11 12:36:00+00:00,25607.25,target,14.0,28,1.0,2025,6,"ON_break SHORT close5=25587.25 on=[25596.25,25768.75]"
e_multi_day_breakout,SHORT,2025-11-13 14:52:00+00:00,25384.0,25388.25,25375.5,2025-11-13 14:53:00+00:00,25375.5,target,17.0,34,1.0,2025,8,3d_break SHORT 3dH=25780.50 3dL=25452.25
a_asian_continuation,SHORT,2025-11-14 11:10:00+00:00,24884.75,24888.25,24877.75,2025-11-14 11:11:00+00:00,24888.25,stop,-7.0,-14,1.0,2025,5,"ON_break SHORT close5=24864.50 on=[24884.00,25155.75]"
e_multi_day_breakout,SHORT,2025-11-14 15:06:00+00:00,24983.5,24985.0,24980.5,2025-11-14 15:07:00+00:00,24980.5,target,6.0,12,1.0,2025,9,3d_break SHORT 3dH=25780.50 3dL=25002.00
g_inside_bar_breakout,LONG,2025-11-17 15:40:00+00:00,25069.25,25067.0,25073.75,2025-11-17 15:41:00+00:00,25067.0,stop,-4.5,-9,1.0,2025,9,"IB_break LONG ib=[25067.25,25114.50]"
e_multi_day_breakout,SHORT,2025-11-18 15:41:00+00:00,24535.75,24540.75,24525.75,2025-11-18 15:42:00+00:00,24525.75,target,20.0,40,1.0,2025,9,3d_break SHORT 3dH=25501.50 3dL=24626.00
a_asian_continuation,LONG,2025-11-19 09:50:00+00:00,24659.5,24656.0,24666.5,2025-11-19 09:53:00+00:00,24666.5,target,14.0,28,3.0,2025,3,"ON_break LONG close5=24675.25 on=[24446.50,24662.00]"
g_inside_bar_breakout,LONG,2025-11-20 19:40:00+00:00,24272.75,24269.0,24280.25,2025-11-20 19:41:00+00:00,24269.0,stop,-7.5,-15,1.0,2025,13,"IB_break LONG ib=[24269.25,24322.50]"
a_asian_continuation,SHORT,2025-11-21 10:00:00+00:00,24012.75,24016.25,24005.75,2025-11-21 10:01:00+00:00,24016.25,stop,-7.0,-14,1.0,2025,4,"ON_break SHORT close5=23939.50 on=[24009.00,24237.75]"
e_multi_day_breakout,SHORT,2025-11-21 15:50:00+00:00,24094.75,24100.25,24083.75,2025-11-21 15:51:00+00:00,24083.75,target,22.0,44,1.0,2025,9,3d_break SHORT 3dH=25310.00 3dL=24099.50
a_asian_continuation,SHORT,2025-11-24 09:25:00+00:00,24400.0,24403.5,24393.0,2025-11-24 09:26:00+00:00,24393.0,target,14.0,28,1.0,2025,3,"ON_break SHORT close5=24371.50 on=[24392.25,24563.25]"
g_inside_bar_breakout,SHORT,2025-11-24 18:55:00+00:00,24935.0,24938.75,24927.5,2025-11-24 18:56:00+00:00,24927.5,target,15.0,30,1.0,2025,12,"IB_break SHORT ib=[24926.75,24938.50]"
a_asian_continuation,SHORT,2025-11-25 09:25:00+00:00,24843.0,24846.5,24836.0,2025-11-25 09:27:00+00:00,24836.0,target,14.0,28,2.0,2025,3,"ON_break SHORT close5=24828.50 on=[24842.00,24986.75]"
e_multi_day_breakout,LONG,2025-11-26 15:05:00+00:00,25154.5,25149.5,25164.5,2025-11-26 15:06:00+00:00,25164.5,target,20.0,40,1.0,2025,9,3d_break LONG 3dH=25135.75 3dL=23927.25
g_inside_bar_breakout,SHORT,2025-11-27 14:50:00+00:00,25296.25,25300.5,25287.75,2025-11-27 15:09:00+00:00,25300.5,stop,-8.5,-17,19.0,2025,8,"IB_break SHORT ib=[25295.00,25300.25]"
g_inside_bar_breakout,LONG,2025-11-27 16:25:00+00:00,25299.25,25295.0,25307.75,2025-11-27 16:48:00+00:00,25295.0,stop,-8.5,-17,23.0,2025,10,"IB_break LONG ib=[25295.25,25299.75]"
e_multi_day_breakout,LONG,2025-11-28 15:21:00+00:00,25383.25,25377.0,25395.75,2025-11-28 15:26:00+00:00,25377.0,stop,-12.5,-25,5.0,2025,9,3d_break LONG 3dH=25375.50 3dL=24602.00
a_asian_continuation,LONG,2025-12-02 10:40:00+00:00,25465.5,25462.0,25472.5,2025-12-02 10:44:00+00:00,25472.5,target,14.0,28,4.0,2025,4,"ON_break LONG close5=25474.25 on=[25324.00,25466.00]"
e_multi_day_breakout,LONG,2025-12-02 14:54:00+00:00,25569.0,25561.5,25584.0,2025-12-02 14:55:00+00:00,25584.0,target,30.0,60,1.0,2025,8,3d_break LONG 3dH=25500.25 3dL=25209.00
g_inside_bar_breakout,LONG,2025-12-02 18:15:00+00:00,25546.0,25538.5,25561.0,2025-12-02 18:17:00+00:00,25561.0,target,30.0,60,2.0,2025,12,"IB_break LONG ib=[25538.75,25562.50]"
a_asian_continuation,LONG,2025-12-04 09:35:00+00:00,25662.75,25659.25,25669.75,2025-12-04 09:39:00+00:00,25669.75,target,14.0,28,4.0,2025,3,"ON_break LONG close5=25677.75 on=[25602.75,25669.75]"
a_asian_continuation,SHORT,2025-12-05 13:45:00+00:00,25598.25,25601.75,25591.25,2025-12-05 13:47:00+00:00,25601.75,stop,-7.0,-14,2.0,2025,7,"ON_break SHORT close5=25587.50 on=[25597.25,25755.50]"
e_multi_day_breakout,LONG,2025-12-05 15:19:00+00:00,25840.25,25837.75,25845.25,2025-12-05 15:20:00+00:00,25837.75,stop,-5.0,-10,1.0,2025,9,3d_break LONG 3dH=25713.25 3dL=25413.75
g_inside_bar_breakout,LONG,2025-12-08 19:30:00+00:00,25596.5,25589.75,25610.0,2025-12-08 19:34:00+00:00,25610.0,target,27.0,54,4.0,2025,13,"IB_break LONG ib=[25590.00,25605.25]"
a_asian_continuation,SHORT,2025-12-09 10:35:00+00:00,25687.5,25691.0,25680.5,2025-12-09 10:37:00+00:00,25691.0,stop,-7.0,-14,2.0,2025,4,"ON_break SHORT close5=25632.75 on=[25646.75,25729.50]"
b_rth_open_drive_scalp,SHORT,2025-12-09 14:36:00+00:00,25598.0,25599.75,25594.5,2025-12-09 14:37:00+00:00,25599.75,stop,-3.5,-7,1.0,2025,8,OR_drive SHORT progress=-48%
e_multi_day_breakout,SHORT,2025-12-11 15:45:00+00:00,25557.75,25563.25,25546.75,2025-12-11 15:46:00+00:00,25546.75,target,22.0,44,1.0,2025,9,3d_break SHORT 3dH=25869.75 3dL=25528.25
a_asian_continuation,SHORT,2025-12-12 09:05:00+00:00,25660.5,25664.0,25653.5,2025-12-12 09:07:00+00:00,25653.5,target,14.0,28,2.0,2025,3,"ON_break SHORT close5=25626.75 on=[25641.25,25733.75]"
e_multi_day_breakout,SHORT,2025-12-12 15:33:00+00:00,25371.5,25375.25,25364.0,2025-12-12 15:34:00+00:00,25364.0,target,15.0,30,1.0,2025,9,3d_break SHORT 3dH=25869.75 3dL=25390.25
a_asian_continuation,LONG,2025-12-15 09:10:00+00:00,25545.75,25542.25,25552.75,2025-12-15 09:11:00+00:00,25542.25,stop,-7.0,-14,1.0,2025,3,"ON_break LONG close5=25568.50 on=[25131.25,25549.50]"
e_multi_day_breakout,SHORT,2025-12-17 16:27:00+00:00,25097.0,25100.0,25091.0,2025-12-17 16:28:00+00:00,25091.0,target,12.0,24,1.0,2025,10,3d_break SHORT 3dH=25670.00 3dL=25117.75
a_asian_continuation,LONG,2025-12-18 13:35:00+00:00,25162.5,25159.0,25169.5,2025-12-18 13:36:00+00:00,25159.0,stop,-7.0,-14,1.0,2025,7,"ON_break LONG close5=25221.75 on=[24901.25,25197.00]"
e_multi_day_breakout,LONG,2025-12-19 14:46:00+00:00,25536.75,25532.5,25545.25,2025-12-19 14:47:00+00:00,25545.25,target,17.0,34,1.0,2025,8,3d_break LONG 3dH=25449.25 3dL=24887.75
g_inside_bar_breakout,LONG,2025-12-19 17:10:00+00:00,25540.25,25532.75,25555.25,2025-12-19 17:15:00+00:00,25555.25,target,30.0,60,5.0,2025,11,"IB_break LONG ib=[25533.00,25544.00]"
g_inside_bar_breakout,SHORT,2025-12-19 18:20:00+00:00,25585.0,25589.0,25577.0,2025-12-19 18:21:00+00:00,25577.0,target,16.0,32,1.0,2025,12,"IB_break SHORT ib=[25580.75,25588.75]"
a_asian_continuation,LONG,2025-12-22 12:35:00+00:00,25729.75,25726.25,25736.75,2025-12-22 12:37:00+00:00,25736.75,target,14.0,28,2.0,2025,6,"ON_break LONG close5=25736.00 on=[25631.50,25731.00]"
e_multi_day_breakout,LONG,2025-12-22 14:45:00+00:00,25690.25,25684.75,25701.25,2025-12-22 14:46:00+00:00,25701.25,target,22.0,44,1.0,2025,8,3d_break LONG 3dH=25601.00 3dL=24887.75
a_asian_continuation,SHORT,2025-12-23 13:35:00+00:00,25650.25,25653.75,25643.25,2025-12-23 13:36:00+00:00,25643.25,target,14.0,28,1.0,2025,7,"ON_break SHORT close5=25615.00 on=[25645.75,25738.50]"
g_inside_bar_breakout,LONG,2025-12-23 19:45:00+00:00,25785.25,25782.0,25791.75,2025-12-23 19:51:00+00:00,25791.75,target,13.0,26,6.0,2025,13,"IB_break LONG ib=[25782.25,25786.50]"
b_rth_open_drive_scalp,LONG,2025-12-24 14:36:00+00:00,25808.0,25804.375,25815.25,2025-12-24 14:37:00+00:00,25804.375,stop,-7.0,-14,1.0,2025,8,OR_drive LONG progress=+50%
e_multi_day_breakout,LONG,2025-12-24 15:06:00+00:00,25815.25,25810.5,25824.75,2025-12-24 15:10:00+00:00,25824.75,target,19.0,38,4.0,2025,9,3d_break LONG 3dH=25820.25 3dL=25356.25
g_inside_bar_breakout,LONG,2025-12-24 16:30:00+00:00,25854.75,25849.5,25865.25,2025-12-24 16:33:00+00:00,25865.25,target,21.0,42,3.0,2025,10,"IB_break LONG ib=[25849.75,25855.75]"
