strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year
vwap_band_reversion,SHORT,2026-05-08 12:00:00+00:00,28893.5,28939.87036594019,28710.959773601644,2026-05-08 12:34:00+00:00,28939.87036594019,stop,-92.5,-185,34.0,2026
spring_setup,LONG,2026-05-08 12:30:00+00:00,28905.0,28855.0,28980.0,2026-05-08 13:36:00+00:00,28980.0,target,150.0,300,66.0,2026
bias_momentum,LONG,2026-05-08 12:52:00+00:00,28925.25,28916.25,28947.75,2026-05-08 12:58:00+00:00,28916.25,stop,-18.0,-36,6.0,2026
bias_momentum,LONG,2026-05-08 13:30:00+00:00,28890.0,28875.0,28927.5,2026-05-08 13:31:00+00:00,28927.5,target,75.0,150,1.0,2026
bias_momentum,LONG,2026-05-08 13:31:00+00:00,28926.25,28911.25,28963.75,2026-05-08 13:34:00+00:00,28963.75,target,75.0,150,3.0,2026
bias_momentum,LONG,2026-05-08 13:34:00+00:00,28963.75,28948.75,29001.25,2026-05-08 13:40:00+00:00,28948.75,stop,-30.0,-60,6.0,2026
spring_setup,LONG,2026-05-08 13:38:00+00:00,28966.5,28916.5,29041.5,2026-05-08 13:45:00+00:00,29041.5,target,150.0,300,7.0,2026
bias_momentum,LONG,2026-05-08 13:40:00+00:00,28951.25,28940.0,28979.375,2026-05-08 13:42:00+00:00,28979.375,target,56.0,112,2.0,2026
bias_momentum,LONG,2026-05-08 13:42:00+00:00,28991.0,28976.0,29028.5,2026-05-08 13:45:00+00:00,29028.5,target,75.0,150,3.0,2026
bias_momentum,LONG,2026-05-08 13:45:00+00:00,29040.75,29025.75,29078.25,2026-05-08 13:52:00+00:00,29078.25,target,75.0,150,7.0,2026
spring_setup,LONG,2026-05-08 13:47:00+00:00,29060.75,29010.75,29135.75,2026-05-08 14:22:00+00:00,29135.75,target,150.0,300,35.0,2026
bias_momentum,LONG,2026-05-08 13:55:00+00:00,29067.0,29052.0,29104.5,2026-05-08 13:56:00+00:00,29052.0,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-05-08 13:56:00+00:00,29055.25,29042.75,29086.5,2026-05-08 13:59:00+00:00,29086.5,target,62.5,125,3.0,2026
bias_momentum,LONG,2026-05-08 13:59:00+00:00,29110.75,29095.75,29148.25,2026-05-08 14:00:00+00:00,29095.75,stop,-30.0,-60,1.0,2026
noise_area,LONG,2026-05-08 14:00:00+00:00,29104.0,28832.0,29104.0,2026-05-08 14:01:00+00:00,29104.0,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 14:00:00+00:00,29103.75,29088.75,29141.25,2026-05-08 14:10:00+00:00,29088.75,stop,-30.0,-60,10.0,2026
bias_momentum,LONG,2026-05-08 14:15:00+00:00,29106.25,29091.25,29143.75,2026-05-08 14:17:00+00:00,29091.25,stop,-30.0,-60,2.0,2026
bias_momentum,LONG,2026-05-08 14:18:00+00:00,29112.25,29097.25,29149.75,2026-05-08 14:24:00+00:00,29149.75,target,75.0,150,6.0,2026
bias_momentum,LONG,2026-05-08 14:24:00+00:00,29149.25,29134.25,29186.75,2026-05-08 14:28:00+00:00,29134.25,stop,-30.0,-60,4.0,2026
noise_area,LONG,2026-05-08 14:30:00+00:00,29082.5,28816.75,29082.5,2026-05-08 14:31:00+00:00,29082.5,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 14:30:00+00:00,29082.25,29078.5,29091.625,2026-05-08 14:31:00+00:00,29078.5,stop,-7.5,-15,1.0,2026
bias_momentum,LONG,2026-05-08 14:31:00+00:00,29108.0,29093.0,29145.5,2026-05-08 14:35:00+00:00,29093.0,stop,-30.0,-60,4.0,2026
spring_setup,LONG,2026-05-08 14:32:00+00:00,29108.5,29060.0,29181.25,2026-05-08 15:04:00+00:00,29181.25,target,145.5,291,32.0,2026
bias_momentum,LONG,2026-05-08 14:40:00+00:00,29110.75,29095.75,29148.25,2026-05-08 14:41:00+00:00,29095.75,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-05-08 14:42:00+00:00,29115.0,29100.0,29152.5,2026-05-08 14:47:00+00:00,29152.5,target,75.0,150,5.0,2026
bias_momentum,LONG,2026-05-08 14:48:00+00:00,29139.75,29124.75,29177.25,2026-05-08 15:02:00+00:00,29177.25,target,75.0,150,14.0,2026
noise_area,LONG,2026-05-08 15:00:00+00:00,29170.0,28802.5,29170.0,2026-05-08 15:01:00+00:00,29170.0,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-08 15:10:00+00:00,29163.75,29113.75,29238.75,2026-05-08 16:26:00+00:00,29238.75,target,150.0,300,76.0,2026
bias_momentum,LONG,2026-05-08 15:20:00+00:00,29159.0,29144.0,29196.5,2026-05-08 15:35:00+00:00,29196.5,target,75.0,150,15.0,2026
noise_area,LONG,2026-05-08 15:30:00+00:00,29162.75,28791.25,29162.75,2026-05-08 15:31:00+00:00,29162.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 15:45:00+00:00,29188.75,29173.75,29226.25,2026-05-08 16:24:00+00:00,29226.25,target,75.0,150,39.0,2026
noise_area,LONG,2026-05-08 16:00:00+00:00,29200.75,28797.75,29200.75,2026-05-08 16:01:00+00:00,29200.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 16:25:00+00:00,29224.75,29210.0,29261.625,2026-05-08 16:41:00+00:00,29210.0,stop,-29.5,-59,16.0,2026
spring_setup,LONG,2026-05-08 16:27:00+00:00,29243.0,29203.5,29302.25,2026-05-08 16:43:00+00:00,29203.5,stop,-79.0,-158,16.0,2026
noise_area,LONG,2026-05-08 16:30:00+00:00,29233.25,28801.25,29233.25,2026-05-08 16:31:00+00:00,29233.25,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 16:48:00+00:00,29222.5,29207.5,29260.0,2026-05-08 17:01:00+00:00,29260.0,target,75.0,150,13.0,2026
spring_setup,LONG,2026-05-08 16:56:00+00:00,29243.0,29206.25,29298.125,2026-05-08 17:19:00+00:00,29298.125,target,110.0,220,23.0,2026
noise_area,LONG,2026-05-08 17:00:00+00:00,29246.25,28800.5,29246.25,2026-05-08 17:01:00+00:00,29246.25,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 17:20:00+00:00,29285.0,29282.0,29292.5,2026-05-08 17:21:00+00:00,29292.5,target,15.0,30,1.0,2026
noise_area,LONG,2026-05-08 17:30:00+00:00,29309.5,28792.0,29309.5,2026-05-08 17:31:00+00:00,29309.5,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 17:32:00+00:00,29298.0,29296.0,29303.0,2026-05-08 17:33:00+00:00,29296.0,stop,-4.0,-8,1.0,2026
bias_momentum,LONG,2026-05-08 17:54:00+00:00,29278.0,29263.0,29315.5,2026-05-08 17:59:00+00:00,29263.0,stop,-30.0,-60,5.0,2026
noise_area,LONG,2026-05-08 18:00:00+00:00,29277.75,28794.25,29277.75,2026-05-08 18:01:00+00:00,29277.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 18:01:00+00:00,29288.0,29273.0,29325.5,2026-05-08 18:09:00+00:00,29273.0,stop,-30.0,-60,8.0,2026
bias_momentum,LONG,2026-05-08 18:12:00+00:00,29284.75,29269.75,29322.25,2026-05-08 18:40:00+00:00,29269.75,stop,-30.0,-60,28.0,2026
spring_setup,LONG,2026-05-08 18:13:00+00:00,29285.5,29251.75,29336.125,2026-05-08 18:55:00+00:00,29251.75,stop,-67.5,-135,42.0,2026
noise_area,LONG,2026-05-08 18:30:00+00:00,29289.5,28797.75,29289.5,2026-05-08 18:31:00+00:00,29289.5,target,0.0,0,1.0,2026
noise_area,LONG,2026-05-08 19:00:00+00:00,29256.0,28792.0,29256.0,2026-05-08 19:01:00+00:00,29256.0,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-08 19:02:00+00:00,29263.5,29230.0,29313.75,2026-05-08 19:49:00+00:00,29313.75,target,100.5,201,47.0,2026
bias_momentum,LONG,2026-05-08 19:05:00+00:00,29264.25,29251.5,29296.125,2026-05-08 19:08:00+00:00,29296.125,target,64.0,128,3.0,2026
noise_area,LONG,2026-05-08 19:30:00+00:00,29274.5,28787.5,29274.5,2026-05-08 19:31:00+00:00,29274.5,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-08 19:30:00+00:00,29274.25,29259.25,29311.75,2026-05-08 19:49:00+00:00,29311.75,target,75.0,150,19.0,2026
spring_setup,LONG,2026-05-08 19:50:00+00:00,29307.25,29272.5,29359.375,2026-05-08 20:01:00+00:00,29359.375,target,104.0,208,11.0,2026
bias_momentum,LONG,2026-05-08 19:50:00+00:00,29307.25,29294.25,29339.75,2026-05-08 19:59:00+00:00,29339.75,target,65.0,130,9.0,2026
noise_area,LONG,2026-05-08 20:00:00+00:00,29334.75,28779.75,29334.75,2026-05-08 20:01:00+00:00,29334.75,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-08 20:07:00+00:00,29354.5,29322.5,29402.5,2026-05-08 20:59:00+00:00,29335.5,time_exit,-38.0,-76,52.0,2026
bias_momentum,LONG,2026-05-08 20:20:00+00:00,29336.0,29330.75,29349.125,2026-05-08 20:48:00+00:00,29349.125,target,26.0,52,28.0,2026
bias_momentum,LONG,2026-05-08 20:48:00+00:00,29345.25,29301.25,29455.25,2026-05-08 20:59:00+00:00,29335.5,time_exit,-19.5,-39,11.0,2026
vwap_pullback_v2,LONG,2026-05-10 22:00:00+00:00,29302.0,29257.75,29381.75,2026-05-10 22:01:00+00:00,29257.75,stop,-88.5,-177,1.0,2026
vwap_pullback_v2,LONG,2026-05-10 22:02:00+00:00,29266.0,29221.75,29345.75,2026-05-10 23:20:00+00:00,29345.75,target,159.5,319,78.0,2026
spring_setup,LONG,2026-05-10 22:03:00+00:00,29267.0,29229.75,29322.875,2026-05-10 22:17:00+00:00,29229.75,stop,-74.5,-149,14.0,2026
spring_setup,LONG,2026-05-10 22:20:00+00:00,29253.5,29211.25,29316.875,2026-05-10 23:06:00+00:00,29316.875,target,127.0,254,46.0,2026
bias_momentum,LONG,2026-05-10 23:00:00+00:00,29298.75,29283.75,29336.25,2026-05-10 23:10:00+00:00,29336.25,target,75.0,150,10.0,2026
spring_setup,LONG,2026-05-10 23:31:00+00:00,29308.0,29276.25,29355.625,2026-05-11 00:06:00+00:00,29355.625,target,95.0,190,35.0,2026
vwap_pullback_v2,LONG,2026-05-10 23:34:00+00:00,29301.25,29255.75,29383.25,2026-05-11 00:25:00+00:00,29383.25,target,164.0,328,51.0,2026
bias_momentum,LONG,2026-05-10 23:40:00+00:00,29297.0,29251.0,29412.0,2026-05-11 01:05:00+00:00,29251.0,stop,-92.0,-184,85.0,2026
spring_setup,LONG,2026-05-11 00:10:00+00:00,29367.75,29341.25,29407.5,2026-05-11 00:51:00+00:00,29341.25,stop,-53.0,-106,41.0,2026
spring_setup,LONG,2026-05-11 01:02:00+00:00,29269.0,29228.75,29329.375,2026-05-11 01:19:00+00:00,29329.375,target,121.0,242,17.0,2026
bias_momentum,LONG,2026-05-11 01:17:00+00:00,29305.5,29290.5,29343.0,2026-05-11 01:47:00+00:00,29343.0,target,75.0,150,30.0,2026
vwap_pullback_v2,LONG,2026-05-11 01:31:00+00:00,29314.5,29301.25,29338.25,2026-05-11 01:45:00+00:00,29338.25,target,47.5,95,14.0,2026
spring_setup,LONG,2026-05-11 01:31:00+00:00,29314.5,29269.75,29381.625,2026-05-11 05:31:00+00:00,29345.75,time_exit,62.5,125,240.0,2026
bias_momentum,LONG,2026-05-11 01:48:00+00:00,29341.75,29326.75,29379.25,2026-05-11 02:09:00+00:00,29326.75,stop,-30.0,-60,21.0,2026
bias_momentum,LONG,2026-05-11 02:10:00+00:00,29332.25,29322.0,29357.875,2026-05-11 02:30:00+00:00,29357.875,target,51.0,102,20.0,2026
bias_momentum,LONG,2026-05-11 02:35:00+00:00,29347.0,29332.0,29384.5,2026-05-11 03:00:00+00:00,29332.0,stop,-30.0,-60,25.0,2026
bias_momentum,LONG,2026-05-11 04:50:00+00:00,29338.0,29302.25,29427.375,2026-05-11 06:48:00+00:00,29302.25,stop,-71.5,-143,118.0,2026
vwap_pullback_v2,LONG,2026-05-11 05:01:00+00:00,29343.0,29316.25,29391.25,2026-05-11 06:38:00+00:00,29316.25,stop,-53.5,-107,97.0,2026
spring_setup,LONG,2026-05-11 05:35:00+00:00,29351.5,29332.25,29380.375,2026-05-11 05:40:00+00:00,29332.25,stop,-38.5,-77,5.0,2026
spring_setup,LONG,2026-05-11 05:40:00+00:00,29340.5,29315.75,29377.625,2026-05-11 06:42:00+00:00,29315.75,stop,-49.5,-99,62.0,2026
vwap_pullback_v2,LONG,2026-05-11 06:38:00+00:00,29323.0,29293.25,29376.5,2026-05-11 07:16:00+00:00,29293.25,stop,-59.5,-119,38.0,2026
spring_setup,LONG,2026-05-11 06:46:00+00:00,29309.0,29287.5,29341.25,2026-05-11 07:18:00+00:00,29287.5,stop,-43.0,-86,32.0,2026
bias_momentum,SHORT,2026-05-11 07:10:00+00:00,29305.5,29340.75,29217.375,2026-05-11 09:43:00+00:00,29340.75,stop,-70.5,-141,153.0,2026
vwap_pullback_v2,SHORT,2026-05-11 07:26:00+00:00,29315.0,29347.0,29257.5,2026-05-11 09:46:00+00:00,29347.0,stop,-64.0,-128,140.0,2026
spring_setup,LONG,2026-05-11 09:11:00+00:00,29315.0,29286.25,29358.125,2026-05-11 09:48:00+00:00,29358.125,target,86.0,172,37.0,2026
vwap_pullback_v2,LONG,2026-05-11 09:56:00+00:00,29330.5,29291.25,29401.25,2026-05-11 10:39:00+00:00,29291.25,stop,-78.5,-157,43.0,2026
spring_setup,LONG,2026-05-11 09:56:00+00:00,29330.5,29303.75,29370.625,2026-05-11 10:19:00+00:00,29303.75,stop,-53.5,-107,23.0,2026
bias_momentum,SHORT,2026-05-11 10:20:00+00:00,29301.25,29348.75,29182.5,2026-05-11 11:19:00+00:00,29348.75,stop,-95.0,-190,59.0,2026
spring_setup,LONG,2026-05-11 11:13:00+00:00,29331.5,29308.0,29366.75,2026-05-11 11:22:00+00:00,29366.75,target,70.5,141,9.0,2026
spring_setup,LONG,2026-05-11 11:22:00+00:00,29365.25,29339.5,29403.875,2026-05-11 11:45:00+00:00,29339.5,stop,-51.5,-103,23.0,2026
vwap_band_reversion,SHORT,2026-05-11 11:30:00+00:00,29367.75,29400.757739488756,29310.511763011364,2026-05-11 12:07:00+00:00,29310.511763011364,target,114.5,229,37.0,2026
bias_momentum,LONG,2026-05-11 11:38:00+00:00,29362.5,29318.75,29471.875,2026-05-11 12:05:00+00:00,29318.75,stop,-87.5,-175,27.0,2026
spring_setup,LONG,2026-05-11 11:53:00+00:00,29333.0,29307.5,29371.25,2026-05-11 12:07:00+00:00,29307.5,stop,-51.0,-102,14.0,2026
spring_setup,LONG,2026-05-11 12:12:00+00:00,29304.75,29275.75,29348.25,2026-05-11 12:43:00+00:00,29275.75,stop,-58.0,-116,31.0,2026
bias_momentum,LONG,2026-05-11 12:28:00+00:00,29300.0,29285.0,29337.5,2026-05-11 12:43:00+00:00,29285.0,stop,-30.0,-60,15.0,2026
bias_momentum,SHORT,2026-05-11 12:53:00+00:00,29289.75,29337.25,29171.0,2026-05-11 13:30:00+00:00,29337.25,stop,-95.0,-190,37.0,2026
noise_area,LONG,2026-05-11 13:30:00+00:00,29342.75,29281.75,29342.75,2026-05-11 13:31:00+00:00,29342.75,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-11 13:33:00+00:00,29430.25,29380.25,29505.25,2026-05-11 13:35:00+00:00,29380.25,stop,-100.0,-200,2.0,2026
spring_setup,LONG,2026-05-11 13:40:00+00:00,29374.25,29324.25,29449.25,2026-05-11 13:54:00+00:00,29324.25,stop,-100.0,-200,14.0,2026
bias_momentum,LONG,2026-05-11 13:40:00+00:00,29374.25,29359.25,29411.75,2026-05-11 13:41:00+00:00,29359.25,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-05-11 13:41:00+00:00,29360.25,29345.25,29397.75,2026-05-11 13:44:00+00:00,29397.75,target,75.0,150,3.0,2026
bias_momentum,LONG,2026-05-11 13:44:00+00:00,29400.0,29385.0,29437.5,2026-05-11 13:47:00+00:00,29385.0,stop,-30.0,-60,3.0,2026
spring_setup,LONG,2026-05-11 13:58:00+00:00,29330.0,29280.0,29405.0,2026-05-11 14:16:00+00:00,29405.0,target,150.0,300,18.0,2026
