strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,mae_ticks,mfe_ticks,regime,tod_bucket
g_inside_bar_breakout,SHORT,2025-07-04 16:30:00+00:00,22928.75,22932.25,22921.75,2025-07-04 16:33:00+00:00,22921.75,target,9.18,28,3.0,2025,8.0,29.0,LOW_VOL_TREND,Mid-Day Lull
a_asian_continuation,LONG,2025-07-07 09:55:00+00:00,22950.75,22947.25,22957.75,2025-07-07 09:56:00+00:00,22957.75,target,9.18,28,1.0,2025,0.0,46.0,LOW_VOL_TREND,Globex Overnight
a_asian_continuation,SHORT,2025-07-08 10:00:00+00:00,22924.5,22928.0,22917.5,2025-07-08 10:02:00+00:00,22917.5,target,9.18,28,2.0,2025,1.0,33.0,LOW_VOL_TREND,Globex Overnight
a_asian_continuation,LONG,2025-07-09 09:10:00+00:00,22893.0,22889.5,22900.0,2025-07-09 09:13:00+00:00,22900.0,target,9.18,28,3.0,2025,2.0,48.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-07-09 13:52:00+00:00,23082.5,23075.75,23096.0,2025-07-09 13:58:00+00:00,23075.75,stop,-18.32,-27,6.0,2025,32.0,46.0,MEAN_REVERT_CHOP,Opening Drive
a_asian_continuation,LONG,2025-07-10 08:20:00+00:00,23028.5,23025.0,23035.5,2025-07-10 08:24:00+00:00,23035.5,target,9.18,28,4.0,2025,2.0,53.0,MEAN_REVERT_CHOP,Globex Overnight
raschke_baseline,LONG,2025-07-10 18:55:00+00:00,23035.0,23026.5,23052.0,2025-07-10 19:28:00+00:00,23026.5,stop,-21.82,-34,33.0,2025,38.0,38.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-07-11 18:30:00+00:00,22999.25,22990.5,23016.75,2025-07-11 18:36:00+00:00,23016.75,target,30.18,70,6.0,2025,13.0,77.0,MEAN_REVERT_CHOP,Other RTH
g_inside_bar_breakout,SHORT,2025-07-11 18:45:00+00:00,23010.5,23016.0,22999.5,2025-07-11 18:49:00+00:00,22999.5,target,17.18,44,4.0,2025,0.0,46.0,MEAN_REVERT_CHOP,Other RTH
a_asian_continuation,LONG,2025-07-14 08:50:00+00:00,22883.0,22879.5,22890.0,2025-07-14 08:52:00+00:00,22890.0,target,9.18,28,2.0,2025,0.0,48.0,MEAN_REVERT_CHOP,Globex Overnight
g_inside_bar_breakout,LONG,2025-07-14 16:05:00+00:00,23005.0,22999.25,23016.5,2025-07-14 16:07:00+00:00,23016.5,target,18.18,46,2.0,2025,0.0,47.0,MEAN_REVERT_CHOP,Mid-Day Lull
raschke_baseline,LONG,2025-07-14 16:45:00+00:00,23014.5,23004.5,23034.5,2025-07-14 16:54:00+00:00,23034.5,target,35.18,80,9.0,2025,10.0,83.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,SHORT,2025-07-14 18:15:00+00:00,23044.75,23050.0,23034.25,2025-07-14 18:26:00+00:00,23050.0,stop,-15.32,-21,11.0,2025,28.0,30.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-07-14 18:25:00+00:00,23045.25,23037.0,23061.75,2025-07-14 19:24:00+00:00,23037.0,stop,-21.32,-33,59.0,2025,40.0,59.0,MEAN_REVERT_CHOP,Other RTH
e_multi_day_breakout,LONG,2025-07-15 13:49:00+00:00,23148.5,23141.75,23162.0,2025-07-15 13:50:00+00:00,23162.0,target,22.18,54,1.0,2025,13.0,78.0,MEAN_REVERT_CHOP,Opening Drive
raschke_baseline,SHORT,2025-07-15 16:50:00+00:00,23142.5,23152.5,23122.5,2025-07-15 16:55:00+00:00,23122.5,target,35.18,80,5.0,2025,17.0,82.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,LONG,2025-07-15 17:50:00+00:00,23136.5,23135.0,23139.5,2025-07-15 17:51:00+00:00,23139.5,target,1.1799999999999997,12,1.0,2025,0.0,28.0,MEAN_REVERT_CHOP,Other RTH
g_inside_bar_breakout,SHORT,2025-07-15 18:15:00+00:00,23174.75,23177.25,23169.75,2025-07-15 18:17:00+00:00,23169.75,target,5.18,20,2.0,2025,5.0,22.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-07-16 18:00:00+00:00,23025.75,23020.0,23037.25,2025-07-16 18:03:00+00:00,23020.0,stop,-16.32,-23,3.0,2025,26.0,13.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-07-16 18:20:00+00:00,23021.0,23019.5,23024.0,2025-07-16 18:21:00+00:00,23019.5,stop,-7.82,-6,1.0,2025,18.0,43.0,MEAN_REVERT_CHOP,Other RTH
a_asian_continuation,LONG,2025-07-17 12:50:00+00:00,23128.25,23124.75,23135.25,2025-07-17 12:52:00+00:00,23135.25,target,9.18,28,2.0,2025,3.0,29.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-07-17 15:10:00+00:00,23228.75,23223.75,23238.75,2025-07-17 15:17:00+00:00,23223.75,stop,-14.82,-20,7.0,2025,20.0,38.0,MEAN_REVERT_CHOP,Other RTH
g_inside_bar_breakout,SHORT,2025-07-17 15:15:00+00:00,23236.25,23238.5,23231.75,2025-07-17 15:16:00+00:00,23231.75,target,4.18,18,1.0,2025,4.0,25.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-07-17 17:15:00+00:00,23255.75,23246.5,23274.25,2025-07-17 17:27:00+00:00,23246.5,stop,-23.32,-37,12.0,2025,41.0,32.0,MEAN_REVERT_CHOP,Mid-Day Lull
raschke_baseline,LONG,2025-07-17 19:00:00+00:00,23256.0,23253.0,23262.0,2025-07-17 19:02:00+00:00,23262.0,target,7.18,24,2.0,2025,4.0,42.0,MEAN_REVERT_CHOP,Power Hour
raschke_baseline,LONG,2025-07-17 19:30:00+00:00,23266.0,23257.75,23282.5,2025-07-17 19:42:00+00:00,23257.75,stop,-21.32,-33,12.0,2025,37.0,31.0,MEAN_REVERT_CHOP,Power Hour
g_inside_bar_breakout,LONG,2025-07-18 13:45:00+00:00,23270.75,23265.75,23280.75,2025-07-18 13:46:00+00:00,23280.75,target,15.18,40,1.0,2025,8.0,68.0,LOW_VOL_TREND,Opening Drive
e_multi_day_breakout,LONG,2025-07-18 13:45:00+00:00,23270.75,23267.0,23278.25,2025-07-18 13:46:00+00:00,23278.25,target,10.18,30,1.0,2025,8.0,68.0,LOW_VOL_TREND,Opening Drive
g_inside_bar_breakout,SHORT,2025-07-18 14:55:00+00:00,23217.5,23223.25,23206.0,2025-07-18 14:56:00+00:00,23223.25,stop,-16.32,-23,1.0,2025,32.0,4.0,LOW_VOL_TREND,Opening Drive
a_asian_continuation,SHORT,2025-07-21 12:40:00+00:00,23275.25,23278.75,23268.25,2025-07-21 12:41:00+00:00,23268.25,target,9.18,28,1.0,2025,0.0,31.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,LONG,2025-07-21 13:50:00+00:00,23370.75,23364.75,23382.75,2025-07-21 13:52:00+00:00,23382.75,target,19.18,48,2.0,2025,5.0,50.0,LOW_VOL_TREND,Opening Drive
g_inside_bar_breakout,LONG,2025-07-21 17:30:00+00:00,23418.25,23413.75,23427.25,2025-07-21 17:38:00+00:00,23413.75,stop,-13.82,-18,8.0,2025,23.0,21.0,LOW_VOL_TREND,Other RTH
g_inside_bar_breakout,SHORT,2025-07-21 18:10:00+00:00,23412.5,23414.75,23408.0,2025-07-21 18:12:00+00:00,23408.0,target,4.18,18,2.0,2025,4.0,28.0,LOW_VOL_TREND,Other RTH
g_inside_bar_breakout,SHORT,2025-07-21 18:30:00+00:00,23409.25,23416.0,23395.75,2025-07-21 18:47:00+00:00,23395.75,target,22.18,54,17.0,2025,8.0,85.0,LOW_VOL_TREND,Other RTH
g_inside_bar_breakout,SHORT,2025-07-22 15:10:00+00:00,23221.25,23227.75,23208.25,2025-07-22 15:14:00+00:00,23208.25,target,21.18,52,4.0,2025,17.0,67.0,LOW_VOL_TREND,Other RTH
g_inside_bar_breakout,LONG,2025-07-22 15:30:00+00:00,23211.75,23205.0,23225.25,2025-07-22 15:31:00+00:00,23205.0,stop,-18.32,-27,1.0,2025,27.0,6.0,LOW_VOL_TREND,Mid-Day Lull
a_asian_continuation,SHORT,2025-07-23 11:05:00+00:00,23260.0,23263.5,23253.0,2025-07-23 11:06:00+00:00,23263.5,stop,-11.82,-14,1.0,2025,16.0,3.0,MEAN_REVERT_CHOP,Globex Overnight
g_inside_bar_breakout,LONG,2025-07-23 15:45:00+00:00,23209.5,23202.5,23223.5,2025-07-23 15:46:00+00:00,23202.5,stop,-18.82,-28,1.0,2025,28.0,0.0,MEAN_REVERT_CHOP,Mid-Day Lull
a_asian_continuation,SHORT,2025-07-24 12:40:00+00:00,23357.0,23360.5,23350.0,2025-07-24 12:42:00+00:00,23360.5,stop,-11.82,-14,2.0,2025,18.0,4.0,LOW_VOL_TREND,Globex Overnight
g_inside_bar_breakout,LONG,2025-07-24 16:35:00+00:00,23348.75,23343.75,23358.75,2025-07-24 16:38:00+00:00,23358.75,target,15.18,40,3.0,2025,17.0,42.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,SHORT,2025-07-24 17:25:00+00:00,23402.75,23409.75,23388.75,2025-07-24 17:29:00+00:00,23388.75,target,23.18,56,4.0,2025,12.0,57.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,LONG,2025-07-24 17:50:00+00:00,23396.0,23388.75,23410.5,2025-07-24 17:57:00+00:00,23388.75,stop,-19.32,-29,7.0,2025,55.0,21.0,LOW_VOL_TREND,Other RTH
raschke_baseline,LONG,2025-07-24 19:25:00+00:00,23412.75,23402.75,23432.75,2025-07-24 19:41:00+00:00,23402.75,stop,-24.82,-40,16.0,2025,43.0,31.0,LOW_VOL_TREND,Power Hour
raschke_baseline,LONG,2025-07-25 15:45:00+00:00,23406.5,23403.0,23413.5,2025-07-25 15:48:00+00:00,23413.5,target,9.18,28,3.0,2025,6.0,44.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,LONG,2025-07-25 15:45:00+00:00,23406.5,23403.0,23413.5,2025-07-25 15:48:00+00:00,23413.5,target,9.18,28,3.0,2025,6.0,44.0,LOW_VOL_TREND,Mid-Day Lull
e_multi_day_breakout,LONG,2025-07-25 16:05:00+00:00,23419.0,23416.25,23424.5,2025-07-25 16:06:00+00:00,23424.5,target,6.18,22,1.0,2025,0.0,24.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,SHORT,2025-07-25 17:15:00+00:00,23443.0,23450.0,23429.0,2025-07-25 17:25:00+00:00,23450.0,stop,-18.82,-28,10.0,2025,28.0,45.0,LOW_VOL_TREND,Mid-Day Lull
raschke_baseline,LONG,2025-07-25 18:25:00+00:00,23453.75,23444.25,23472.75,2025-07-25 18:55:00+00:00,23444.25,stop,-23.82,-38,30.0,2025,44.0,25.0,LOW_VOL_TREND,Other RTH
raschke_baseline,LONG,2025-07-25 19:15:00+00:00,23451.25,23442.5,23468.75,2025-07-25 19:27:00+00:00,23442.5,stop,-22.32,-35,12.0,2025,41.0,17.0,LOW_VOL_TREND,Power Hour
a_asian_continuation,SHORT,2025-07-28 09:20:00+00:00,23540.5,23544.0,23533.5,2025-07-28 09:24:00+00:00,23533.5,target,9.18,28,4.0,2025,6.0,69.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,LONG,2025-07-28 13:50:00+00:00,23498.5,23492.0,23511.5,2025-07-28 13:51:00+00:00,23511.5,target,21.18,52,1.0,2025,10.0,106.0,LOW_VOL_TREND,Opening Drive
raschke_baseline,SHORT,2025-07-28 15:15:00+00:00,23493.5,23497.75,23485.0,2025-07-28 15:17:00+00:00,23485.0,target,12.18,34,2.0,2025,10.0,36.0,LOW_VOL_TREND,Other RTH
raschke_baseline,SHORT,2025-07-28 16:05:00+00:00,23487.5,23494.75,23473.0,2025-07-28 16:17:00+00:00,23494.75,stop,-19.32,-29,12.0,2025,45.0,56.0,LOW_VOL_TREND,Mid-Day Lull
raschke_baseline,SHORT,2025-07-28 16:45:00+00:00,23484.25,23493.5,23465.75,2025-07-28 17:18:00+00:00,23465.75,target,32.18,74,33.0,2025,18.0,118.0,LOW_VOL_TREND,Mid-Day Lull
e_multi_day_breakout,LONG,2025-07-29 13:50:00+00:00,23560.5,23555.5,23570.5,2025-07-29 13:51:00+00:00,23570.5,target,15.18,40,1.0,2025,14.0,76.0,LOW_VOL_TREND,Opening Drive
raschke_baseline,SHORT,2025-07-29 19:15:00+00:00,23480.25,23486.5,23467.75,2025-07-29 19:22:00+00:00,23467.75,target,20.18,50,7.0,2025,15.0,58.0,LOW_VOL_TREND,Power Hour
g_inside_bar_breakout,LONG,2025-07-30 16:10:00+00:00,23524.75,23518.0,23538.25,2025-07-30 16:16:00+00:00,23538.25,target,22.18,54,6.0,2025,25.0,85.0,LOW_VOL_TREND,Mid-Day Lull
raschke_baseline,LONG,2025-07-30 16:55:00+00:00,23526.0,23518.75,23540.5,2025-07-30 17:02:00+00:00,23540.5,target,24.18,58,7.0,2025,9.0,58.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,SHORT,2025-07-30 17:20:00+00:00,23534.25,23536.75,23529.25,2025-07-30 17:23:00+00:00,23529.25,target,5.18,20,3.0,2025,3.0,39.0,LOW_VOL_TREND,Mid-Day Lull
raschke_baseline,LONG,2025-07-30 18:05:00+00:00,23533.5,23525.75,23549.0,2025-07-30 18:10:00+00:00,23549.0,target,26.18,62,5.0,2025,19.0,90.0,LOW_VOL_TREND,Other RTH
e_multi_day_breakout,LONG,2025-07-31 13:59:00+00:00,23671.0,23666.25,23680.5,2025-07-31 14:01:00+00:00,23680.5,target,14.18,38,2.0,2025,16.0,43.0,LOW_VOL_TREND,Opening Drive
raschke_baseline,SHORT,2025-07-31 19:10:00+00:00,23435.0,23443.0,23419.0,2025-07-31 19:11:00+00:00,23419.0,target,27.18,64,1.0,2025,2.0,66.0,LOW_VOL_TREND,Power Hour
a_asian_continuation,SHORT,2025-08-01 08:25:00+00:00,23115.75,23119.25,23108.75,2025-08-01 08:26:00+00:00,23108.75,target,9.18,28,1.0,2025,3.0,55.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,SHORT,2025-08-01 13:51:00+00:00,22907.75,22909.75,22903.75,2025-08-01 13:52:00+00:00,22903.75,target,3.1799999999999997,16,1.0,2025,1.0,172.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,SHORT,2025-08-05 14:10:00+00:00,23346.0,23350.25,23337.5,2025-08-05 14:11:00+00:00,23337.5,target,12.18,34,1.0,2025,8.0,77.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,LONG,2025-08-05 17:35:00+00:00,23205.0,23200.5,23214.0,2025-08-05 17:37:00+00:00,23214.0,target,13.18,36,2.0,2025,1.0,60.0,MEAN_REVERT_CHOP,Other RTH
g_inside_bar_breakout,LONG,2025-08-05 17:45:00+00:00,23220.25,23213.25,23234.25,2025-08-05 17:47:00+00:00,23234.25,target,23.18,56,2.0,2025,5.0,69.0,MEAN_REVERT_CHOP,Other RTH
a_asian_continuation,SHORT,2025-08-06 10:45:00+00:00,23126.5,23130.0,23119.5,2025-08-06 10:47:00+00:00,23130.0,stop,-11.82,-14,2.0,2025,17.0,21.0,MEAN_REVERT_CHOP,Globex Overnight
a_asian_continuation,LONG,2025-08-07 08:00:00+00:00,23519.0,23515.5,23526.0,2025-08-07 08:02:00+00:00,23526.0,target,9.18,28,2.0,2025,11.0,44.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-08-07 14:01:00+00:00,23632.25,23628.25,23640.25,2025-08-07 14:02:00+00:00,23640.25,target,11.18,32,1.0,2025,13.0,65.0,MEAN_REVERT_CHOP,Opening Drive
a_asian_continuation,SHORT,2025-08-08 12:10:00+00:00,23552.25,23555.75,23545.25,2025-08-08 12:11:00+00:00,23555.75,stop,-11.82,-14,1.0,2025,15.0,9.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-08-08 14:38:00+00:00,23694.25,23686.75,23709.25,2025-08-08 14:41:00+00:00,23686.75,stop,-19.82,-30,3.0,2025,68.0,23.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,SHORT,2025-08-08 14:40:00+00:00,23694.0,23699.75,23682.5,2025-08-08 14:41:00+00:00,23682.5,target,18.18,46,1.0,2025,2.0,67.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,LONG,2025-08-08 17:55:00+00:00,23695.75,23688.25,23710.75,2025-08-08 18:00:00+00:00,23710.75,target,25.18,60,5.0,2025,3.0,89.0,MEAN_REVERT_CHOP,Other RTH
g_inside_bar_breakout,LONG,2025-08-08 18:45:00+00:00,23705.25,23702.25,23711.25,2025-08-08 18:47:00+00:00,23711.25,target,7.18,24,2.0,2025,9.0,27.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-08-08 19:15:00+00:00,23710.75,23704.0,23724.25,2025-08-08 19:30:00+00:00,23704.0,stop,-18.32,-27,15.0,2025,50.0,42.0,MEAN_REVERT_CHOP,Power Hour
a_asian_continuation,LONG,2025-08-11 12:00:00+00:00,23745.5,23742.0,23752.5,2025-08-11 12:03:00+00:00,23752.5,target,9.18,28,3.0,2025,10.0,32.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-08-11 13:45:00+00:00,23717.0,23715.0,23721.0,2025-08-11 13:46:00+00:00,23721.0,target,3.1799999999999997,16,1.0,2025,6.0,54.0,MEAN_REVERT_CHOP,Opening Drive
a_asian_continuation,SHORT,2025-08-12 11:05:00+00:00,23629.25,23632.75,23622.25,2025-08-12 11:07:00+00:00,23622.25,target,9.18,28,2.0,2025,11.0,28.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-08-12 15:20:00+00:00,23847.0,23842.25,23856.5,2025-08-12 15:21:00+00:00,23856.5,target,14.18,38,1.0,2025,0.0,40.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-08-12 19:20:00+00:00,23914.0,23905.0,23932.0,2025-08-12 19:36:00+00:00,23932.0,target,31.18,72,16.0,2025,21.0,96.0,MEAN_REVERT_CHOP,Power Hour
a_asian_continuation,LONG,2025-08-13 08:00:00+00:00,23978.25,23974.75,23985.25,2025-08-13 08:01:00+00:00,23985.25,target,9.18,28,1.0,2025,2.0,38.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,LONG,2025-08-13 13:45:00+00:00,24032.0,24026.0,24044.0,2025-08-13 13:47:00+00:00,24044.0,target,19.18,48,2.0,2025,18.0,65.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,LONG,2025-08-13 16:00:00+00:00,23924.75,23918.75,23936.75,2025-08-13 16:03:00+00:00,23936.75,target,19.18,48,3.0,2025,7.0,59.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,LONG,2025-08-13 18:10:00+00:00,23935.25,23930.0,23945.75,2025-08-13 18:11:00+00:00,23930.0,stop,-15.32,-21,1.0,2025,26.0,3.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,SHORT,2025-08-13 18:35:00+00:00,23931.5,23937.75,23919.0,2025-08-13 18:37:00+00:00,23919.0,target,20.18,50,2.0,2025,0.0,177.0,MEAN_REVERT_CHOP,Other RTH
a_asian_continuation,SHORT,2025-08-14 12:30:00+00:00,23863.25,23866.75,23856.25,2025-08-14 12:31:00+00:00,23866.75,stop,-11.82,-14,1.0,2025,51.0,51.0,LOW_VOL_TREND,Globex Overnight
a_asian_continuation,SHORT,2025-08-15 08:35:00+00:00,23929.25,23932.75,23922.25,2025-08-15 08:37:00+00:00,23922.25,target,9.18,28,2.0,2025,2.0,35.0,LOW_VOL_TREND,Globex Overnight
raschke_baseline,LONG,2025-08-18 19:50:00+00:00,23796.5,23788.0,23813.5,2025-08-18 19:54:00+00:00,23813.5,target,29.18,68,4.0,2025,15.0,72.0,LOW_VOL_TREND,Power Hour
a_asian_continuation,LONG,2025-08-19 09:20:00+00:00,23794.0,23790.5,23801.0,2025-08-19 09:22:00+00:00,23801.0,target,9.18,28,2.0,2025,2.0,44.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,SHORT,2025-08-19 13:53:00+00:00,23690.5,23696.0,23679.5,2025-08-19 13:55:00+00:00,23696.0,stop,-15.82,-22,2.0,2025,34.0,38.0,MEAN_REVERT_CHOP,Opening Drive
raschke_baseline,SHORT,2025-08-19 17:45:00+00:00,23505.25,23511.75,23492.25,2025-08-19 17:46:00+00:00,23492.25,target,21.18,52,1.0,2025,2.0,55.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,SHORT,2025-08-19 18:00:00+00:00,23501.0,23506.0,23491.0,2025-08-19 18:01:00+00:00,23491.0,target,15.18,40,1.0,2025,3.0,67.0,MEAN_REVERT_CHOP,Other RTH
a_asian_continuation,LONG,2025-08-20 11:00:00+00:00,23422.5,23419.0,23429.5,2025-08-20 11:01:00+00:00,23429.5,target,9.18,28,1.0,2025,2.0,50.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,SHORT,2025-08-20 14:02:00+00:00,23207.75,23215.0,23193.25,2025-08-20 14:04:00+00:00,23193.25,target,24.18,58,2.0,2025,27.0,151.0,MEAN_REVERT_CHOP,Opening Drive
a_asian_continuation,SHORT,2025-08-21 08:55:00+00:00,23313.5,23317.0,23306.5,2025-08-21 08:56:00+00:00,23317.0,stop,-11.82,-14,1.0,2025,22.0,2.0,LOW_VOL_TREND,Globex Overnight
raschke_baseline,SHORT,2025-08-21 16:55:00+00:00,23204.5,23213.25,23187.0,2025-08-21 16:57:00+00:00,23187.0,target,30.18,70,2.0,2025,4.0,112.0,LOW_VOL_TREND,Mid-Day Lull
a_asian_continuation,LONG,2025-08-22 08:05:00+00:00,23201.0,23197.5,23208.0,2025-08-22 08:07:00+00:00,23208.0,target,9.18,28,2.0,2025,12.0,56.0,LOW_VOL_TREND,Globex Overnight
raschke_baseline,LONG,2025-08-22 17:10:00+00:00,23560.75,23552.75,23576.75,2025-08-22 17:11:00+00:00,23576.75,target,27.18,64,1.0,2025,22.0,102.0,LOW_VOL_TREND,Mid-Day Lull
a_asian_continuation,SHORT,2025-08-25 10:25:00+00:00,23484.0,23487.5,23477.0,2025-08-25 10:29:00+00:00,23477.0,target,9.18,28,4.0,2025,7.0,46.0,MEAN_REVERT_CHOP,Globex Overnight
g_inside_bar_breakout,SHORT,2025-08-25 15:30:00+00:00,23595.0,23602.0,23581.0,2025-08-25 15:31:00+00:00,23602.0,stop,-18.82,-28,1.0,2025,48.0,0.0,MEAN_REVERT_CHOP,Mid-Day Lull
raschke_baseline,LONG,2025-08-25 16:40:00+00:00,23598.5,23588.5,23618.5,2025-08-25 17:01:00+00:00,23588.5,stop,-24.82,-40,21.0,2025,56.0,56.0,MEAN_REVERT_CHOP,Mid-Day Lull
a_asian_continuation,LONG,2025-08-26 10:00:00+00:00,23481.25,23477.75,23488.25,2025-08-26 10:03:00+00:00,23488.25,target,9.18,28,3.0,2025,5.0,32.0,LOW_VOL_TREND,Globex Overnight
g_inside_bar_breakout,SHORT,2025-08-26 15:25:00+00:00,23528.25,23534.75,23515.25,2025-08-26 15:28:00+00:00,23515.25,target,21.18,52,3.0,2025,16.0,61.0,LOW_VOL_TREND,Other RTH
raschke_baseline,LONG,2025-08-26 16:55:00+00:00,23534.25,23524.75,23553.25,2025-08-26 17:09:00+00:00,23524.75,stop,-23.82,-38,14.0,2025,40.0,43.0,LOW_VOL_TREND,Mid-Day Lull
raschke_baseline,LONG,2025-08-26 18:25:00+00:00,23532.25,23522.5,23551.75,2025-08-26 18:41:00+00:00,23551.75,target,34.18,78,16.0,2025,2.0,83.0,LOW_VOL_TREND,Other RTH
g_inside_bar_breakout,LONG,2025-08-26 18:25:00+00:00,23532.25,23527.5,23541.75,2025-08-26 18:30:00+00:00,23541.75,target,14.18,38,5.0,2025,2.0,63.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,SHORT,2025-08-27 12:30:00+00:00,23592.0,23595.5,23585.0,2025-08-27 12:31:00+00:00,23585.0,target,9.18,28,1.0,2025,3.0,37.0,MEAN_REVERT_CHOP,Globex Overnight
g_inside_bar_breakout,SHORT,2025-08-27 18:30:00+00:00,23647.75,23653.75,23635.75,2025-08-27 18:51:00+00:00,23635.75,target,19.18,48,21.0,2025,9.0,49.0,MEAN_REVERT_CHOP,Other RTH
e_multi_day_breakout,LONG,2025-08-28 14:30:00+00:00,23633.0,23628.25,23642.5,2025-08-28 14:32:00+00:00,23642.5,target,14.18,38,2.0,2025,9.0,79.0,MEAN_REVERT_CHOP,Opening Drive
raschke_baseline,LONG,2025-08-28 16:05:00+00:00,23688.5,23682.5,23700.5,2025-08-28 16:06:00+00:00,23700.5,target,19.18,48,1.0,2025,2.0,51.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,LONG,2025-08-28 17:20:00+00:00,23735.25,23731.0,23743.75,2025-08-28 17:22:00+00:00,23743.75,target,12.18,34,2.0,2025,0.0,37.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,LONG,2025-08-28 18:50:00+00:00,23780.75,23778.25,23785.75,2025-08-28 18:53:00+00:00,23785.75,target,5.18,20,3.0,2025,5.0,33.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-08-28 19:50:00+00:00,23784.0,23775.0,23802.0,2025-08-28 19:54:00+00:00,23802.0,target,31.18,72,4.0,2025,15.0,79.0,MEAN_REVERT_CHOP,Power Hour
a_asian_continuation,SHORT,2025-08-29 08:10:00+00:00,23672.0,23675.5,23665.0,2025-08-29 08:12:00+00:00,23665.0,target,9.18,28,2.0,2025,0.0,37.0,MEAN_REVERT_CHOP,Globex Overnight
raschke_baseline,SHORT,2025-08-29 16:25:00+00:00,23469.25,23478.75,23450.25,2025-08-29 16:27:00+00:00,23450.25,target,33.18,76,2.0,2025,4.0,86.0,MEAN_REVERT_CHOP,Mid-Day Lull
e_multi_day_breakout,SHORT,2025-08-29 17:30:00+00:00,23441.25,23444.5,23434.75,2025-08-29 17:31:00+00:00,23434.75,target,8.18,26,1.0,2025,11.0,32.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2025-09-01 14:35:00+00:00,23487.5,23479.75,23503.0,2025-09-01 15:10:00+00:00,23479.75,stop,-20.32,-31,35.0,2025,33.0,34.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,SHORT,2025-09-01 15:45:00+00:00,23502.0,23505.5,23495.0,2025-09-01 15:57:00+00:00,23495.0,target,9.18,28,12.0,2025,5.0,31.0,MEAN_REVERT_CHOP,Mid-Day Lull
a_asian_continuation,SHORT,2025-09-02 10:25:00+00:00,23269.75,23273.25,23262.75,2025-09-02 10:26:00+00:00,23273.25,stop,-11.82,-14,1.0,2025,23.0,14.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,SHORT,2025-09-02 13:48:00+00:00,23194.75,23200.5,23183.25,2025-09-02 13:49:00+00:00,23183.25,target,18.18,46,1.0,2025,21.0,75.0,MEAN_REVERT_CHOP,Opening Drive
g_inside_bar_breakout,SHORT,2025-09-02 17:50:00+00:00,23218.25,23224.0,23206.75,2025-09-02 17:51:00+00:00,23224.0,stop,-16.32,-23,1.0,2025,34.0,22.0,MEAN_REVERT_CHOP,Other RTH
